topic,argument,key_point,stance,label
We should legalize prostitution,"prostitution should never be legalized. too much danger of spreading of diseases can happen, women can be seriously hurt or murdered, and it is gross seeing women selling themselves on the street",Legalizing sex work will increase violence against women,-1,1
We should legalize prostitution,prostitution should not be legalized as it is an unclean profession,Legalization will lead to more sexually transmitted diseases,-1,1
We should legalize prostitution,prostitution spreads sex diseases.,Legalization will lead to more sexually transmitted diseases,-1,1
We should legalize prostitution,prostitution will always go on and it better that both client and sex worker feel comfortable about their rights and approaching the police should something go wrong.,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,prostitution will cause a more dangerous environment for those trying to escape and will make sex trafficking more common,Legalizing sex work will increase immoral behaviour like pimping/organized crime/trafficking,-1,1
We should legalize prostitution,prostitution will cause a more dangerous environment for those trying to escape and will make sex trafficking more common,Legalizing sex work will increase violence against women,-1,1
We should legalize prostitution,"prostitution will continue regardless, legalization woueld make it safer.",Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,"rights to individual autonomy and privacy allow adults to make their own decisions and sexual activity is a private, individual choice that should not be subject to criminal penalties",Sex work is a valid choice over your body,1,1
We should legalize prostitution,"selling sex for money is immoral, and it is very dangerous especially when it is unregulated.",Selling one's body is immoral,-1,1
We should legalize prostitution,"selling sex, and paying for sex, are both immoral deeds.",Selling one's body is immoral,-1,1
We should legalize prostitution,the choice between what two consenting adults do is not up to the government,Sex work is a valid choice over your body,1,1
We should legalize prostitution,"the freedom of choice should be protected, legalizing prostitution is a way of empowering woman to choose what to do with their body and respecting their freedom to do so.",Sex work is a valid choice over your body,1,1
We should legalize prostitution,the legalization of prostitution would allow the people involved to be much safer since they would be able to rely on the protection of the police,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,"there are different types of prostitution, not all is abusive and exploitative. a regulated industry based upon freedom of choice is a positive liberation and safer than the situation today",Legalizing sex work will allow to regulate those in the profession ,1,1
We should legalize prostitution,"there are different types of prostitution, not all is abusive and exploitative. a regulated industry based upon freedom of choice is a positive liberation and safer than the situation today",Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,very often prostitutes are the most vulnerable in society and have drug and alcohol problems. they need to be properly protected.,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,we allow people to sell their eggs and sperm. we should allow people to sell the use of their penises and vaginas.,Sex work is a valid choice over your body,1,1
We should legalize prostitution,we should because people will always do it so at least this way it can be safer and more controlled for the woman.,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,"We should legalize prostitution as this would enable sex workers to have better healthcare, support and workers' rights.","Legalizing sex work increases sex workers' benefits (e.g. health care, safe sex, unionization, etc.)",1,1
We should legalize prostitution,"we should legalize prostitution because freedom should be absolute. if i wish to make money having sex, i should have that right. having it legal will reduce the violence and increase safety.",Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,"we should legalize prostitution because freedom should be absolute. if i wish to make money having sex, i should have that right. having it legal will reduce the violence and increase safety.",Sex work is a valid choice over your body,1,1
We should legalize prostitution,We should legalize prostitution because it is a victimless crime and many prostitutes enter the profession of their own free will.,Sex work is a valid choice over your body,1,1
We should legalize prostitution,"we should legalize prostitution because it is going to happen no matter what, so allow it legally so the women can be safe and get the proper care needed in this profession.","Legalizing sex work increases sex workers' benefits (e.g. health care, safe sex, unionization, etc.)",1,1
We should legalize prostitution,"we should legalize prostitution because it is going to happen no matter what, so allow it legally so the women can be safe and get the proper care needed in this profession.",Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,we should legalize prostitution because it will be regulated meaning the females will be safer,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,we should legalize prostitution because that way more prostitutes will take care of themselves medically so they won't catch or spread diseases,"Legalizing sex work increases sex workers' benefits (e.g. health care, safe sex, unionization, etc.)",1,1
We should legalize prostitution,we should legalize prostitution because that way more prostitutes will take care of themselves medically so they won't catch or spread diseases,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,We should legalize prostitution so that we can regulate it and make it safer for the prostitutes and the clients.,Legalizing sex work will allow to regulate those in the profession ,1,1
We should legalize prostitution,We should legalize prostitution so that we can regulate it and make it safer for the prostitutes and the clients.,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,we should legalize prostitution so that workers can receive some protections and not be afraid of filing charges against abusive customers.,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,we should legalize prostitution that way the prostitutes have federal laws that ensure that they have a safe working environment since prostituting is a dangerous profession that can lead to death.,Legalizing sex work will allow to regulate those in the profession ,1,1
We should legalize prostitution,we should legalize prostitution that way the prostitutes have federal laws that ensure that they have a safe working environment since prostituting is a dangerous profession that can lead to death.,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,"We should not legalize prostitution because it leads to secondary crime around the brothels, such as drug use.",Legalizing sex work will increase immoral behaviour like pimping/organized crime/trafficking,-1,1
We should legalize prostitution,we should not legalize prostitution because it would lead to an increase in human trafficking of young women and girls.,Legalizing sex work will increase immoral behaviour like pimping/organized crime/trafficking,-1,1
We should legalize prostitution,"we should not legalize prostitution because the prostitutes spread diseases, therefore, we need to get them off the streets and keep it illegal",Legalization will lead to more sexually transmitted diseases,-1,1
We should legalize prostitution,we should not legalize prostitution because they spread too many deceases so we need to get rid of prostitution,Legalization will lead to more sexually transmitted diseases,-1,1
We should legalize prostitution,we should not legalize prostitution because they spread too many diseases,Legalization will lead to more sexually transmitted diseases,-1,1
We should legalize prostitution,we should not legalize prostitution since it is immoral and spreads disease if prostitution were completely stopped then so would the spread of dangerous std's.,Legalization will lead to more sexually transmitted diseases,-1,1
We should legalize prostitution,"we should not legalize prostitution, it a horrible and demeaning occupation and should remain illegal",Selling one's body is immoral,-1,1
We should legalize prostitution,we should not legalize prostitution. it is not right for women or men to make a living by having sex. it will lead to a society in which marriages fall apart and children are harmed in the process.,Selling one's body is immoral,-1,1
We should legalize prostitution,we shouldn't because it will dangerous profession and it shouldn't be encouraged.,Legalizing sex work will increase violence against women,-1,1
We should legalize prostitution,when sex work is treated as criminal behavior sex workers cannot rely on support or protection from the police,Legalizing sex work will make the profession safer for women,1,1
We should legalize prostitution,women consent into this profession and have the right to earn a living however they wish.,Sex work is a valid choice over your body,1,1
We should legalize prostitution,"Women have free will, and they choose to work and earn a (good) living as prostitutes. We don't have a right to withhold it from them.",Sex work is a valid choice over your body,1,1
We should legalize prostitution,would increase violence against women ans children.,Legalizing sex work will increase violence against women,-1,1
We should legalize sex selection,absolutely supporting legalizing sex selection as some parents not able to have male or female kids so having a choice to choose the gender of next kid is absolutely amazing.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,allow the selection of sex could alter the natural order of things,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,Allowing couples to choose the gender of their child makes for happier families.,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,allowing sex selection may lead to a gender imbalance in the population causing problems for future generations.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"Behind the innocent phrase of""sex selection"" there's actually medical procedures that could be harmfull for the mother, and in other cases means abortions, which are very controversial.",Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,"countries that used sex selection, like china, now have a problem with two many older men and not enough women to marry them and have more children for the next generation.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,families deserve the right to choose the sex they are most comfortable raising.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,families have the right to use available technology to create the family they want.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,families should have the right to choose the sex of their babies.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,for some people the choice of sex is important,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,for those who have a genetic disorder linked to the sex of the child preventing the birth of a child with a serious illness and to prevent abuse and neglect of or treatment of a child of the unwanted gender.,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,Gender selection helps families balance the number of boys and girls in their family.,Sex selection allows for better family planning,1,1
We should legalize sex selection,Gender selection is an extremely expensive medical process.,Sex selection is expensive,-1,1
We should legalize sex selection,"if a family has a child or multiple children of the same sex, sex selection allows for the family to insure they have a child of the opposite sex.",Sex selection allows for better family planning,1,1
We should legalize sex selection,"if a person decides that they are willing to raise and suppose another human being for 18 or more years, they should at least be able to decide what sex they want that person to be.",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,if all families decide to only select one sex then there will be an imbalance between the sexes,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"if one gender greatly outnumbers the other, it could cause big problems when they become adults and can't find partners to have children with.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,if people can afford it then it is their choice,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"if someone would rather have a boy or a girl, they should have the right to choose.",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,If there's a scientific capability to do it - we have no right to stop people from having what they want,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"if we allow sex selection it will be open to abuse by people who want to create their idea of the perfect family, aborting perfectly healthy babies for vanity.",Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,if we can control what sex the child will be born as and families want to do that we should legalize it. if this doesn't harm the child and they grow up healthy it hurts nobody by doing this.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,if we gave people the right to choose the sex we will have very few females in our world. they most likely would choose a boy. let god be the creator of the child and we should never intervene.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"in countries like china, where parents can only have one child, it is important to allow them to select the sex of their child.",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,it can lead to a gender imbalance in society,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,it helps to insure that the parents get the gender of the child they want and will love,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,it is against nature and could upset the balance of the population.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"it is better to never be born than to be born to parents who do not want you, therefore, we should legalize sex selection.",Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,it is immoral & unnatural & should not be legalized,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,it is not ethical to decide the sex of the child because it violates the natural balance of things,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,"it should not be legal, it is costly and morally wrong",It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,"it should not be legal, it is costly and morally wrong",Sex selection is expensive,-1,1
We should legalize sex selection,it will result in more elective abortions and cause a gender imbalance,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,it will result in more elective abortions and cause a gender imbalance,Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,it's a personal decision that should not be regulated,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"it`s wrong, just wrong to mess with god`s choice of baby sex selection. unborn kid is holly creatures and should not be disturbed.",It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,its unnatural. you shouldn't have the right or ability to choose or abort based solely on sex. this can lead to complete disproportionate numbers if people decide to favor one sex over the other.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,its unnatural. you shouldn't have the right or ability to choose or abort based solely on sex. this can lead to complete disproportionate numbers if people decide to favor one sex over the other.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,Knowing the gender of your baby makes it easier to purchase items for the baby before its birth.,Sex selection allows for better family planning,1,1
We should legalize sex selection,legalised sex selection will cause a damaging shift in the usual 50:50 demographic split between men and women,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"legalising sex selection will gradually create harmful gender imbalances - harmful in the short term due to negative value stereotypes that could be attribute to a particular sex, and long term to birth rates.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,legalising sex selection would cause an imbalance in the male to female ratio in the population leading to serious social problems,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,legalized sex selection would help couples prepare for the birth of their baby,Sex selection allows for better family planning,1,1
We should legalize sex selection,legalizing medical sex selection can prevent the abortion of unwanted gendered babies,Sex selection will prevent abortions/infanticide,1,1
We should legalize sex selection,legalizing sex selection goes against all laws of nature.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,legalizing sex selection goes against the laws of nature,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,legalizing sex selection is the right thing for personal freedom of choice.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,legalizing sex selection will help ensure the children brought into the world will be wanted and loved by their parents.,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,Legalizing sex selection will help parents to have the exact family makeup they have always dreamed of.,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,legalizing sex selection will help reduce the number of children who suffer from sex-linked genetic diseases,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,legalizing sex selection will tip the population genders out of balance,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"legalizing sex selection would be too costly, causing a surplus of one gender in just a couple decades time.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"legalizing sex selection would be too costly, causing a surplus of one gender in just a couple decades time.",Sex selection is expensive,-1,1
We should legalize sex selection,maximizing reproductive freedom includes sex selection.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,most people believe that sex selection is immoral and unethical and leads to serious societal issues.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,not enough girls will be selected by sexist cultures which will result in social strain in future years.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,parents have the right to select the sex of their child,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,parents should be able to choose what sex child they are going to have.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"Parents should be able to plan out their family the way they please and that includes selecting the sex of their children, if possible.",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,parents should be able to utilize any technological advances they wish in order to build their ideal family.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,parents should have the right to decide what gender of child they want.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,parents should have the right to make decisions about their own child.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,parents should not play god and choose what kind of child they want,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,people being able to outwardly choose how they feel on the inside is important,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,people should be able to choose the sex of children if they want to,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,people should be able to chose the sex of their child,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,people should be able to select the sex of the children so that they can balance their family the way they wish it to be.,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,people should be able to utilize new sciences as they please.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,people should have the freedom to choose the gender they want their baby to be.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,people should have the right to choose the sex of their child,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,people shouldn't be allowed to play god,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,"People's freedoms should be maximized as long as no one is harmed. Therefore, a couple should have the freedom to choose the sex of its child.",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,Pre-selecting your baby's sex is a form of gender discrimination.,Sex selection reaffirms gender stereotypes/biases,-1,1
We should legalize sex selection,sec selection is a right parents have in the process of childbirth,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,selecting sex might throw off the balance between male and female. many cultures value males over females,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"selecting the sex of babies could lead to an in balance in society demonstrated by china , where the one child policy resulted in areas where there are approximately 10 males to 1 female.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"selecting the sex of your baby will mean perfectly healthy babies are aborted because the parents want to choose the sex, which surely must be morally corrupt.",Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,"sex section could be useful in balancing the genders of a larger family, and surely parents can be afforded some degree of control?",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"sex section could be useful in balancing the genders of a larger family, and surely parents can be afforded some degree of control?",Sex selection allows for better family planning,1,1
We should legalize sex selection,Sex selection (for non medical reasons) is unethical.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection allows families to be balanced.,Sex selection allows for better family planning,1,1
We should legalize sex selection,sex selection allows for closer relationships between parent and child when they get the sex of child they desire,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,sex selection allows for families to better match the unit that will better match their ideal family unit,Sex selection allows for better family planning,1,1
We should legalize sex selection,sex selection allows for families to better match the unit that will better match their ideal family unit,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,sex selection allows parents to get the type of child they wish and prepare accordingly for their raising.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection allows parents who want a girl to get a girl.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection allows people to play god and can create an imbalance between sexes in the population as a whole,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection can allow for stable families to be formed,Sex selection allows for better family planning,1,1
We should legalize sex selection,sex selection can allow for stable families to be formed,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,sex selection can be used to help balance out families so that there aren't several kids of one gender.,Sex selection allows for better family planning,1,1
We should legalize sex selection,"sex selection can be useful for a family to balance out their's; say a family has three boys, and wants a girl.",Sex selection allows for better family planning,1,1
We should legalize sex selection,sex selection can cause an over abundance of one sex over the other.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection can lead to a gender imbalance if one sex is favoured over the other. this can lead to a lack of suitable partners in the future and people being forced to lead a single life.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection can lead to a serious gender imbalance,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,Sex selection can lead to gender imbalance by distorting the natural male-female sex ratio.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection can lead to societies where there are more men than women. this can mean that a lot of men cannot find a wife and are unhappy.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection can possibly destroy the natural selection and over balance the society.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,Sex selection can prevent gender-specific diseases from being passed onto a baby.,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,sex selection could cause more of one sex thus creating an imbalance.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"sex selection could create places where boys outnumber girls by a lot since there are many places that value boys more than girls, and this could create problems as they get older",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection could lead to gender inbalance in some societies.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection does not hurt anybody so people should have the freedom to choose the sex of their child,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"sex selection encourages gender discrimination, which is illegal",Sex selection reaffirms gender stereotypes/biases,-1,1
We should legalize sex selection,sex selection enhances people's right to choose and should be legalized.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"sex selection goes against nature and god. we don't have a right to start changing the things that are just 'meant to be"".",It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,"sex selection goes against nature and should not be legalized, it's like playing god.",It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection goes against the morals of many christian beliefs and should not be allowed. we should not be playing god.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection has a bad side effect.. increased abortion.,Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,"sex selection is a choice that should be between the parents, not something the government to be involved in.",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"sex selection is a safe tool to help parents attain the family they dream of, thus should be legalized",Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,sex selection is against many religions and is offensive. people should not be playing god with the natural process of life.,Sex selection is against tradition,-1,1
We should legalize sex selection,sex selection is against nature and messes up the biological makings of the child for future harm,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection is all normal. parents should be free to choose which of a son or a daughter they want to raise,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection is immoral and favors one sex over another.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"Sex selection is immoral, and we should avoid using scientific tools in this way.",It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection is interfering with the natural process and should stay illegal.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,Sex selection is parents playing God with science and nature and should not be alllowed.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,"sex selection is playing god, will create gender imbalances and create negative stereotypes concerning male/female preferences.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"sex selection is playing god, will create gender imbalances and create negative stereotypes concerning male/female preferences.",Sex selection reaffirms gender stereotypes/biases,-1,1
We should legalize sex selection,sex selection is unethical and morally wrong - no child should be discarded because of their gender.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,"sex selection is unethical, it shouldn't matter if the baby is born a boy or a girl, as long as the baby is healthy that's all what matters. parents shouldn't be acting like god",It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection is unnatural and goes against the view that it is up to god to decide the child one will have.,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection is unnatural and will have long term negative consequences on society. we will become overpopulated with male children and females will become targets of sexual crimes.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection leads to a gender imbalance in the next generation,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection leads to further harms against women. many families would choose to only have boys. the population would end up highly uneven and thrown into chaos.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection leads to higher abortion rates,Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,sex selection may cause an imbalance in genders in the general population.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"sex selection may lead to discrimination and further sexism in society, especially in areas where female babies are already looked on as lesser.",Sex selection reaffirms gender stereotypes/biases,-1,1
We should legalize sex selection,sex selection might cause an excess of one sex to be born at a specific time,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection permits an equal balance of children of each sex to be born,Sex selection allows for better family planning,1,1
We should legalize sex selection,Sex selection reinforces a culture of male-dominated sexism and devalues women.,Sex selection reaffirms gender stereotypes/biases,-1,1
We should legalize sex selection,sex selection should be a choice for parents to make and therefore should be legalized.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be a constitutional right of a parent,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be a parent's choice.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be allowed so that families can have children of the gender they desire without overpopulating in an attempt to gain the desires sex. selection would reduce births of an unwanted sex.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be allowed so that families can have children of the gender they desire without overpopulating in an attempt to gain the desires sex. selection would reduce births of an unwanted sex.,Sex selection allows for better family planning,1,1
We should legalize sex selection,sex selection should be allowed to those who want a certain gender.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be legal for parents to select the sex of the child. parents with all boys or all girls should have the choice of selecting the other sex.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be legalised as in the right circumstances can avoid necessary pain and suffering for children who would be born with life limiting conditions.,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,sex selection should be legalised for parents who wish to choose the sex of their child. it is no one else's business but their own.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be legalized as it should be the parents choice a couple may have three boys and want a girl,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,sex selection should be legalized because it gives couples the options to plan a family,Sex selection allows for better family planning,1,1
We should legalize sex selection,sex selection should not be legalized as it isnt ethical its going against the natural course of life,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,sex selection shouldn't be legalized because it's a breach of moral and ethics,It is unethical/unhealthy for parents to intervene,-1,1
We should legalize sex selection,Sex selection strengthens sexist stereotypes and gender biases.,Sex selection reaffirms gender stereotypes/biases,-1,1
We should legalize sex selection,sex selection will have devastating consequences for gender imbalance.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection will have troublesome effects on gender disparity.,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection will increase abortions,Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,Sex selection will increase the already ridiculously high number of abortions happening in the world.,Sex selection will create abortions/infanticide,-1,1
We should legalize sex selection,sex selection will leave some countries with more males than females because certain countries value males more than females,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection would fulfill the dreams of many parents.,Sex selection makes the family more happy/complete,1,1
We should legalize sex selection,"sex selection would obviously lead to an imbalance and discrimination of one sex, especially in societies that have traditionally viewed women as inferior or unwanted as children.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,sex selection would stop people having an abortion when they don't have the gender of child they wanted.,Sex selection will prevent abortions/infanticide,1,1
We should legalize sex selection,"Since the parents create the fetus, they should be entitled to choose it's sex",It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,some couples may have devastating genetic diseases tied to sex so having a choice for a healthy child is immense,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,"some illnesses are inherited by one gender or another, sex selection would enable these families to have a child without this illness, it would also result in fewer abortions of children who are the wrong sex.",Sex selection prevents diseases in the child,1,1
We should legalize sex selection,"some parents may already have 2 boys and kept all of their clothes, etc. if they can chose to have another boy they will be able to save a large amount of money by not having to buy new gender specific items.",Sex selection allows for better family planning,1,1
We should legalize sex selection,some serious genetic disorders which are linked to the sex of a child can be avoided if sex selection is allowed,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,the right to bodily autonomy permits mothers to have abortions for sex selective purposes,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,the selection of sex can break the natural balance between males and females,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,the selection of sex can help to overcome hereditary diseases that are typical of a specific sex,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,the selection of sex is a private and personal decision of the parents and must be respected,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,the selection of sex is a valid option for couples who wish to take it,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"The third world already suffers from an imbalanced birth rate with more men than woman born. Making it legally possible will worsen the problems we see today- difficulty to find a wife, restlessness and violence.",Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"there are many medical conditions that are related to a specific gender, if either of the parents are known carriers of a disease they may be able to use sex selection to make sure they have a healthy baby",Sex selection prevents diseases in the child,1,1
We should legalize sex selection,there are some genetic disorders which affect only one gender; sex selection can save parents these consequences.,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,there are valid medical reasons for using sex selection to combat certain diseases,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,there could well be valid medical and genetic reasons why a couple may which to ensure a child of a particulat gender - this should be an available option for them.,Sex selection prevents diseases in the child,1,1
We should legalize sex selection,there is nothing wrong with a family wanting a specific sex when they have a child. this should be supported and families should be helped in any way to achieve their desired result.,It is within the freedoms of the parents to select the sex of the child,1,1
We should legalize sex selection,"there seems to be no harm to wanting to choose the sex of your baby, particularly if there are hereditary diseases which affect your family that could be stopped by choosing one sex over the other.",Sex selection prevents diseases in the child,1,1
We should legalize sex selection,there will be an imbalance if one sex is continuously chosen over another,Sex selection can lead to gender imbalance,-1,1
We should legalize sex selection,"this could cause imbalance in population, if a generation is selected as mainly male or female",Sex selection can lead to gender imbalance,-1,1
